Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT,OD_Board,OD_Board_FromSkim_LCL,OD_Board_FromSkim_COR,OD_Board_FromSkim_BRT,OD_Board_FromSkim_EXP,OD_Board_FromSkim_LRT,OD_Board_FromSkim_CRT
All,ok,walk,,25207_25185,SB,  25207.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,25185_25181,SB,  25185.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,25181_25169,SB,  25181.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_003.7,25169_25094,SB,  25169.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_003.7,25094_25046,SB,  25094.00,      4.00,S213,S213,      1.00,     30.00,      4.01,      4.01,         0,         0,         0,         0,         0,      1.49,      1.46,         0,         0,         0,      0.03,         0,      2.76,      2.74,         0,         0,         0,      0.02,         0
All,ok,walk,2076_003.6,25046_25017,SB,  25046.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,walk,2076_003.6,25017_24993,SB,  25017.00,      4.00,S213,S213,      1.00,     30.00,      1.52,      1.52,         0,         0,         0,         0,         0,      0.37,      0.37,         0,         0,         0,         0,         0,      0.95,      0.95,         0,         0,         0,         0,         0
All,ok,walk,2076_003.0,24993_24976,SB,  24993.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.79,      0.73,         0,         0,         0,      0.06,         0,      0.40,      0.37,         0,         0,         0,      0.03,         0
All,ok,walk,2076_003.0,24976_24880,SB,  24976.00,      4.00,S213,S213,      1.00,     30.00,      2.34,      2.34,         0,         0,         0,         0,         0,      1.29,      1.29,         0,         0,         0,         0,         0,      1.82,      1.82,         0,         0,         0,         0,         0
All,ok,walk,2076_002.8,24880_24862,SB,  24880.00,      4.00,S213,S213,      1.00,     30.00,      2.71,      2.71,         0,         0,         0,         0,         0,      4.76,      4.76,         0,         0,         0,         0,         0,      3.74,      3.74,         0,         0,         0,         0,         0
All,ok,walk,2076_002.8,24862_24840,SB,  24862.00,      4.00,S213,S213,      1.00,     30.00,      2.46,      2.46,         0,         0,         0,         0,         0,      2.33,      2.33,         0,         0,         0,         0,         0,      2.40,      2.40,         0,         0,         0,         0,         0
All,ok,walk,2076_001.9,24840_24777,SB,  24840.00,      4.00,S213,S213,      1.00,     30.00,      0.89,      0.89,         0,         0,         0,         0,         0,      1.21,      1.21,         0,         0,         0,         0,         0,      1.05,      1.05,         0,         0,         0,         0,         0
All,ok,walk,2076_001.9,24777_24707,SB,  24777.00,      4.00,S213,S213,      1.00,     30.00,      2.52,      2.52,         0,         0,         0,         0,         0,      3.12,      3.12,         0,         0,         0,         0,         0,      2.82,      2.82,         0,         0,         0,         0,         0
All,ok,walk,2076_001.9,24707_24647,SB,  24707.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_001.0,24647_24584,SB,  24647.00,      4.00,S213,S213,      1.00,     30.00,      3.81,      3.81,         0,         0,         0,         0,         0,      4.67,      4.67,         0,         0,         0,         0,         0,      4.24,      4.24,         0,         0,         0,         0,         0
All,ok,walk,2076_001.0,24584_24504,SB,  24584.00,      4.00,S213,S213,      1.00,     30.00,      2.85,      2.85,         0,         0,         0,         0,         0,      5.49,      5.49,         0,         0,         0,         0,         0,      4.17,      4.17,         0,         0,         0,         0,         0
All,ok,walk,2076_001.0,24504_24463,SB,  24504.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_000.4,24463_24395,SB,  24463.00,      4.00,S213,S213,      1.00,     30.00,      3.86,      3.86,         0,         0,         0,         0,         0,      4.07,      4.07,         0,         0,         0,         0,         0,      3.97,      3.97,         0,         0,         0,         0,         0
All,ok,walk,2076_000.4,24395_24334,SB,  24395.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_000.0,24334_24305,SB,  24334.00,      4.00,S213,S213,      1.00,     30.00,      4.91,      4.91,         0,         0,         0,         0,         0,      1.06,      1.06,         0,         0,         0,         0,         0,      2.99,      2.99,         0,         0,         0,         0,         0
All,ok,walk,2076_000.0,24305_24274,SB,  24305.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_000.0,24274_24248,SB,  24274.00,      4.00,S213,S213,      1.00,     30.00,      0.88,      0.88,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0,      0.46,      0.46,         0,         0,         0,         0,         0
All,ok,walk,2068_010.4,24248_24222,SB,  24248.00,      4.00,S213,S213,      1.00,     30.00,      1.72,      1.72,         0,         0,         0,         0,         0,      1.11,      1.11,         0,         0,         0,         0,         0,      1.42,      1.42,         0,         0,         0,         0,         0
All,ok,walk,2068_010.4,24222_24159,SB,  24222.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2068_010.4,24159_24089,SB,  24159.00,      4.00,S213,S213,      1.00,     30.00,      4.23,      4.23,         0,         0,         0,         0,         0,      3.81,      3.81,         0,         0,         0,         0,         0,      4.02,      4.02,         0,         0,         0,         0,         0
All,ok,walk,2068_009.7,24089_23986,SB,  24089.00,      4.00,S213,S213,      1.00,     30.00,      0.08,      0.01,         0,         0,         0,      0.07,         0,      0.12,      0.12,         0,         0,         0,         0,         0,      0.11,      0.07,         0,         0,         0,      0.04,         0
